公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数
2月3日,地区级,安徽,铜陵,1.0,1.0,,,,,,,
2月3日,地区级,安徽,芜湖,5.0,,,,,,,,
2月3日,地区级,安徽,宿州,2.0,,,,,,,,
2月3日,地区级,安徽,宣城,,,,,,,,,
2月3日,省级,安徽,,72.0,7.0,,,,,,14.0,
2月3日,地区级,澳门,澳门,2.0,,,,,,,,
2月3日,省级,澳门,,2.0,,,,,,,,
2月3日,地区级,福建,福州,6.0,,,,,,,,
2月3日,地区级,福建,龙岩,1.0,,,,,,,,
2月3日,地区级,福建,南平,,,,,,,,,
2月3日,地区级,福建,宁德,,,,,,,,,
2月3日,地区级,福建,莆田,3.0,1.0,,,,,,,
2月3日,地区级,福建,泉州,4.0,,,,,,,,
2月3日,地区级,福建,三明,,,,,,,,,
2月3日,地区级,福建,厦门,1.0,,,,,,,,
2月3日,地区级,福建,漳州,,,,,,,,,
2月3日,省级,福建,,15.0,1.0,,,,,,1.0,
2月3日,地区级,甘肃,白银,,,,,,,,,
2月3日,地区级,甘肃,定西,,,,,,,,,
2月3日,地区级,甘肃,甘南州,,,,,,,,,
2月3日,地区级,甘肃,金昌,,,,,,,,,
2月3日,地区级,甘肃,兰州,2.0,,,,,,,,
2月3日,地区级,甘肃,临夏,,,,,,,,,
2月3日,地区级,甘肃,陇南,,,,,,,,,
2月3日,地区级,甘肃,平凉,,,,,,,,,
2月3日,地区级,甘肃,庆阳,,,,,,,,,
2月3日,地区级,甘肃,天水,2.0,,,,,,,,
2月3日,地区级,甘肃,张掖,,,,,,,,,
2月3日,省级,甘肃,,4.0,,,,,,,3.0,0.0
2月3日,地区级,广西,百色,,,,,,,,,
2月3日,地区级,广西,北海,1.0,,,,,,,,
2月3日,地区级,广西,防城港,2.0,,,,,,,,
2月3日,地区级,广西,贵港,,,,,,,,,
2月3日,地区级,广西,桂林,,4.0,,,,,,,
2月3日,地区级,广西,河池,2.0,,,,,,,,
2月3日,地区级,广西,贺州,,,,,,,,,
2月3日,地区级,广西,柳州,1.0,,,,,,,,
2月3日,地区级,广西,南宁,5.0,,,,,,,,
2月3日,地区级,广西,钦州,1.0,,,,,,,,
2月3日,地区级,广西,梧州,,1.0,,,,,,,
2月3日,地区级,广西,玉林,,,,,,,,,
2月3日,省级,广西,,12.0,5.0,,,,,,7.0,0.0
2月3日,地区级,贵州,安顺,,,,,,,,,
2月3日,地区级,贵州,毕节,4.0,,,,,,,,
2月3日,地区级,贵州,贵阳,3.0,,,,,,,,
2月3日,地区级,贵州,六盘水,,,,,,,,,
2月3日,地区级,贵州,黔东南州,,,,,,,,,
2月3日,地区级,贵州,黔南州,1.0,,,,,,,,
2月3日,地区级,贵州,黔西南州,1.0,,,,,,,,
2月3日,地区级,贵州,铜仁,,,,,,,,,
2月3日,地区级,贵州,遵义,1.0,,,,,,,,
2月3日,省级,贵州,,10.0,,,,,,,2.0,0.0
2月3日,地区级,海南,澄迈县,1.0,,,,,,,,
2月3日,地区级,海南,儋州,1.0,,,,,,,,
2月3日,地区级,海南,定安县,2.0,,,,,,,,
2月3日,地区级,海南,海口,1.0,,,,,,,,
2月3日,地区级,海南,三亚,1.0,,,,,,,,
2月3日,地区级,海南,万宁,3.0,,,,,,,,
2月3日,省级,海南,,9.0,,,,,,,4.0,1.0
2月3日,地区级,河北,保定,,,,,,,,,
2月3日,地区级,河北,沧州,1.0,,,,,,,,
2月3日,地区级,河北,承德,1.0,,,,,,,,
2月3日,地区级,河北,邯郸,3.0,,,,,,,,
2月3日,地区级,河北,衡水,1.0,,,,,,,,
2月3日,地区级,河北,廊坊,,,,,,,,,
2月3日,地区级,河北,秦皇岛,,,,,,,,,
2月3日,地区级,河北,石家庄,5.0,,,,,,,,
2月3日,地区级,河北,唐山,,,,,,,,,
2月3日,地区级,河北,邢台,2.0,,,,,,,,
2月3日,地区级,河北,张家口,,,,,,,,,
2月3日,省级,河北,,13.0,,,,,,,3.0,1.0
2月3日,地区级,黑龙江,哈尔滨,18.0,,,,,,,,
2月3日,地区级,黑龙江,鹤岗,1.0,,,,,,,,
2月3日,地区级,黑龙江,鸡西,3.0,,,,,,,,
2月3日,地区级,黑龙江,七台河,1.0,,,,,,,,
2月3日,地区级,黑龙江,齐齐哈尔,3.0,,,,,,,,
2月3日,地区级,黑龙江,双鸭山,5.0,,,,,,,,
2月3日,地区级,黑龙江,绥化,6.0,,,,,,,,
2月3日,省级,黑龙江,,37.0,,,,,,,2.0,2.0
2月3日,地区级,湖北,鄂州,26.0,2.0,3.0,,,,,,
2月3日,地区级,湖北,恩施州,12.0,,,,,,,,
2月3日,地区级,湖北,黄冈,176.0,9.0,2.0,,,,,,
2月3日,地区级,湖北,黄石,71.0,1.0,,,,,,,
2月3日,地区级,湖北,荆门,55.0,,3.0,,,,,,
2月3日,地区级,湖北,荆州,114.0,3.0,1.0,,,,,,
2月3日,地区级,湖北,潜江,9.0,,,,,,,,
2月3日,地区级,湖北,神农架,3.0,,,,,,,,
2月3日,地区级,湖北,十堰,35.0,4.0,,,,,,,
2月3日,地区级,湖北,随州,183.0,,1.0,,,,,,
2月3日,地区级,湖北,天门,2.0,,,,,,,,
2月3日,地区级,湖北,武汉,1242.0,79.0,48.0,,,,,,
2月3日,地区级,湖北,仙桃,19.0,,,,,,,,
2月3日,地区级,湖北,咸宁,52.0,,,,,,,,
2月3日,地区级,湖北,襄阳,84.0,,1.0,,,,,,
2月3日,地区级,湖北,孝感,202.0,2.0,3.0,,,,,,
2月3日,地区级,湖北,宜昌,60.0,1.0,2.0,,,,,,
2月3日,省级,湖北,,2345.0,101.0,64.0,,,,,396.0,414.0
2月3日,地区级,湖南,常德,5.0,,,,,,,,
2月3日,地区级,湖南,郴州,1.0,,,,,,,,
2月3日,地区级,湖南,衡阳,3.0,1.0,,,,,,,
2月3日,地区级,湖南,怀化,3.0,,,,,,,,
2月3日,地区级,湖南,娄底,5.0,1.0,,,,,,,
2月3日,地区级,湖南,邵阳,4.0,,,,,,,,
2月3日,地区级,湖南,湘潭,2.0,,,,,,,,
2月3日,地区级,湖南,湘西自治州,,,,,,,,,
2月3日,地区级,湖南,益阳,5.0,1.0,,,,,,,
2月3日,地区级,湖南,永州,,3.0,,,,,,,
2月3日,地区级,湖南,岳阳,13.0,,,,,,,,
2月3日,地区级,湖南,张家界,,,,,,,,,
2月3日,地区级,湖南,长沙,23.0,,,,,,,,
2月3日,地区级,湖南,株洲,8.0,,,,,,,,
2月3日,省级,湖南,,72.0,6.0,,,,,,22.0,
2月3日,地区级,吉林,四平,2.0,,,,,,,,
2月3日,地区级,吉林,吉林,1.0,,,,,,,,
2月3日,地区级,吉林,辽源,3.0,,,,,,,,
2月3日,地区级,吉林,四平,3.0,,,,,,,,
2月3日,地区级,吉林,延边,1.0,,,,,,,,
2月3日,地区级,吉林,长春,1.0,,,,,,,,
2月3日,省级,吉林,,11.0,,,,,,,1.0,0.0
2月3日,地区级,江苏,常州,4.0,,,,,,,,
2月3日,地区级,江苏,淮安,4.0,,,,,,,,
2月3日,地区级,江苏,连云港,3.0,,,,,,,,
2月3日,地区级,江苏,南京,4.0,,,,,,,,
2月3日,地区级,江苏,南通,3.0,,,,,,,,
2月3日,地区级,江苏,苏州,8.0,,,,,,,,
2月3日,地区级,江苏,泰州,2.0,,,,,,,,
2月3日,地区级,江苏,无锡,2.0,1.0,,,,,,,
2月3日,地区级,江苏,宿迁,1.0,,,,,,,,
2月3日,地区级,江苏,徐州,3.0,,,,,,,,
2月3日,地区级,江苏,盐城,,,,,,,,,
2月3日,地区级,江苏,扬州,1.0,,,,,,,,
2月3日,地区级,江苏,镇江,2.0,,,,,,,,
2月3日,省级,江苏,,37.0,1.0,,,,,,8.0,
2月3日,地区级,江西,抚州,5.0,,,,,,,,
2月3日,地区级,江西,赣州,7.0,,,,,,,,
2月3日,地区级,江西,吉安,2.0,,,,,,,,
2月3日,地区级,江西,景德镇,1.0,,,,,,,,
2月3日,地区级,江西,九江,14.0,,,,,,,,
2月3日,地区级,江西,南昌,18.0,,,,,,,,
2月3日,地区级,江西,萍乡,2.0,,,,,,,,
2月3日,地区级,江西,上饶,18.0,,,,,,,,
2月3日,地区级,江西,新余,9.0,,,,,,,,
2月3日,地区级,江西,宜春,9.0,1.0,,,,,,,
2月3日,地区级,江西,鹰潭,,,,,,,,,
2月3日,省级,江西,,85.0,1.0,,,,,,19.0,
2月3日,地区级,辽宁,鞍山,,,,,,,,,
2月3日,地区级,辽宁,本溪,,,,,,,,,
2月3日,地区级,辽宁,朝阳市,,,,,,,,,
2月3日,地区级,辽宁,大连,,,,,,,,,
2月3日,地区级,辽宁,丹东,,,,,,,,,
2月3日,地区级,辽宁,阜新,2.0,,,,,,,,
2月3日,地区级,辽宁,葫芦岛,,,,,,,,,
2月3日,地区级,辽宁,锦州,,,,,,,,,
2月3日,地区级,辽宁,辽阳,,,,,,,,,
2月3日,地区级,辽宁,盘锦,,,,,,,,,
2月3日,地区级,辽宁,沈阳,2.0,,,,,,,,
2月3日,地区级,辽宁,铁岭,,,,,,,,,
2月3日,地区级,辽宁,营口,,,,,,,,,
2月3日,省级,辽宁,,4.0,,,,,,,1.0,0.0
2月3日,地区级,内蒙古,巴彦淖尔,,,,,,,,,
2月3日,地区级,内蒙古,包头,,,,,,,,,
2月3日,地区级,内蒙古,赤峰,,,,,,,,,
2月3日,地区级,内蒙古,鄂尔多斯,,,,,,,,,
2月3日,地区级,内蒙古,呼和浩特,,,,,,,,,
2月3日,地区级,内蒙古,呼伦贝尔,1.0,,,,,,,,
2月3日,地区级,内蒙古,通辽,,,,,,,,,
2月3日,地区级,内蒙古,乌海,,,,,,,,,
2月3日,地区级,内蒙古,乌兰察布,,,,,,,,,
2月3日,地区级,内蒙古,锡林郭勒,,,,,,,,,
2月3日,省级,内蒙古,,1.0,,,,,,,1.0,0.0
2月3日,地区级,宁夏,固原,,,,,,,,,
2月3日,地区级,宁夏,石嘴山,1.0,,,,,,,,
2月3日,地区级,宁夏,吴忠,,,,,,,,,
2月3日,地区级,宁夏,银川,1.0,1.0,,,,,,,
2月3日,地区级,宁夏,中卫,1.0,,,,,,,,
2月3日,省级,宁夏,,3.0,1.0,,,,,,1.0,0.0
2月3日,地区级,青海,海北州,2.0,,,,,,,,
2月3日,地区级,青海,西宁,,,,,,,,,
2月3日,省级,青海,,2.0,,,,,,,,
2月3日,地区级,山东,滨州,1.0,,,,,,,,
2月3日,地区级,山东,德州,,,,,,,,,
2月3日,地区级,山东,菏泽,1.0,,,,,,,,
2月3日,地区级,山东,济南,3.0,,,,,,,,
2月3日,地区级,山东,济宁,3.0,,,,,,,,
2月3日,地区级,山东,聊城,1.0,,,,,,,,
2月3日,地区级,山东,临沂,3.0,1.0,,,,,,,
2月3日,地区级,山东,青岛,4.0,,,,,,,,
2月3日,地区级,山东,日照,2.0,,,,,,,,
2月3日,地区级,山东,泰安,1.0,,,,,,,,
2月3日,地区级,山东,威海,,,,,,,,,
2月3日,地区级,山东,潍坊,,,,,,,,,
2月3日,地区级,山东,烟台,4.0,,,,,,,,
2月3日,地区级,山东,枣庄,1.0,,,,,,,,
2月3日,省级,山东,,24.0,1.0,,,,,,7.0,
2月3日,地区级,山西,大同,,,,,,,,,
2月3日,地区级,山西,晋城,1.0,,,,,,,,
2月3日,地区级,山西,晋中,4.0,,,,,,,,
2月3日,地区级,山西,临汾,,,,,,,,,
2月3日,地区级,山西,吕梁,,,,,,,,,
2月3日,地区级,山西,朔州,,,,,,,,,
2月3日,地区级,山西,太原,,,,,,,,,
2月3日,地区级,山西,忻州,,,,,,,,,
2月3日,地区级,山西,阳泉,,,,,,,,,
2月3日,地区级,山西,运城,3.0,,,,,,,,
2月3日,地区级,山西,长治,,,,,,,,,
2月3日,省级,山西,,8.0,,,,,,,2.0,0.0
2月3日,地区级,陕西,安康,,,,,,,,,
2月3日,地区级,陕西,宝鸡,2.0,,,,,,,,
2月3日,地区级,陕西,汉中,1.0,,,,,,,,
2月3日,地区级,陕西,商洛,3.0,,,,,,,,
2月3日,地区级,陕西,铜川,,,,,,,,,
2月3日,地区级,陕西,渭南,,,,,,,,,
2月3日,地区级,陕西,西安,5.0,1.0,,,,,,,
2月3日,地区级,陕西,咸阳,2.0,,,,,,,,
2月3日,地区级,陕西,延安,,,,,,,,,
2月3日,地区级,陕西,咸阳,1.0,,,,,,,,
2月3日,地区级,陕西,榆林,,,,,,,,,
2月3日,省级,陕西,,14.0,1.0,,,,,,1.0,
2月3日,地区级,上海,宝山,1.0,,,,,,,,
2月3日,地区级,上海,崇明,,,,,,,,,
2月3日,地区级,上海,奉贤,,,,,,,,,
2月3日,地区级,上海,虹口,,,,,,,,,
2月3日,地区级,上海,黄浦,,,,,,,,,
2月3日,地区级,上海,嘉定,1.0,,,,,,,,
2月3日,地区级,上海,金山,,,,,,,,,
2月3日,地区级,上海,静安,,,,,,,,,
2月3日,地区级,上海,闵行,1.0,,,,,,,,
2月3日,地区级,上海,浦东,1.0,,,,,,,,
2月3日,地区级,上海,普陀,2.0,,,,,,,,
2月3日,地区级,上海,青浦,,,,,,,,,
2月3日,地区级,上海,松江,,,,,,,,,
2月3日,地区级,上海,外地来沪,3.0,,,,,,,,
2月3日,地区级,上海,徐汇,4.0,,,,,,,,
2月3日,地区级,上海,杨浦,1.0,,,,,,,,
2月3日,地区级,上海,长宁,1.0,,,,,,,,
2月3日,省级,上海,,15.0,,,,,,,10.0,1.0
2月3日,地区级,四川,阿坝,,,,,,,,,
2月3日,地区级,四川,巴中,,,,,,,,,
2月3日,地区级,四川,成都,10.0,,,,,,,,
2月3日,地区级,四川,达州,2.0,1.0,,,,,,,
2月3日,地区级,四川,德阳,2.0,,,,,,,,
2月3日,地区级,四川,甘孜,2.0,,,,,,,,
2月3日,地区级,四川,广安,3.0,,,,,,,,
2月3日,地区级,四川,广元,1.0,,,,,,,,
2月3日,地区级,四川,乐山,,,,,,,,,
2月3日,地区级,四川,凉山,,,,,,,,,
2月3日,地区级,四川,泸州,2.0,,,,,,,,
2月3日,地区级,四川,眉山,2.0,,,,,,,,
2月3日,地区级,四川,绵阳,,,,,,,,,
2月3日,地区级,四川,南充,1.0,,,,,,,,
2月3日,地区级,四川,内江,3.0,,,,,,,,
2月3日,地区级,四川,攀枝花,,,,,,,,,
2月3日,地区级,四川,遂宁,,1.0,,,,,,,
2月3日,地区级,四川,雅安,,,,,,,,,
2月3日,地区级,四川,宜宾,,,,,,,,,
2月3日,地区级,四川,资阳,,,,,,,,,
2月3日,地区级,四川,自贡,,,,,,,,,
2月3日,省级,四川,,28.0,2.0,,,,,,14.0,1.0
2月3日,省级,台湾,,,,,,,,,,
2月3日,地区级,天津,宝坻区,6.0,,,,,,,,
2月3日,地区级,天津,滨海新区,,,,,,,,,
2月3日,地区级,天津,东丽区,,,,,,,,,
2月3日,地区级,天津,和平区,1.0,,,,,,,,
2月3日,地区级,天津,河北区,,,,,,,,,
2月3日,地区级,天津,河东区,,,,,,,,,
2月3日,地区级,天津,河西区,,,,,,,,,
2月3日,地区级,天津,红桥区,,,,,,,,,
2月3日,地区级,天津,南开区,1.0,,,,,,,,
2月3日,地区级,天津,宁河区,1.0,,,,,,,,
2月3日,地区级,天津,外地来津,2.0,,,,,,,,
2月3日,地区级,天津,西青区,1.0,,,,,,,,
2月3日,省级,天津,,12.0,,,,,,,1.0,0.0
2月3日,地区级,西藏,拉萨,,,,,,,,,
2月3日,省级,西藏,,,,,,,,,,
2月3日,地区级,香港,香港,,,,,,,,,
2月3日,省级,香港,,,,,,,,,1.0,
2月3日,地区级,新疆,阿克苏,,,,,,,,,
2月3日,地区级,新疆,兵团第九师,,,,,,,,,
2月3日,地区级,新疆,兵团第六师,1.0,,,,,,,,
2月3日,地区级,新疆,昌吉州,1.0,,,,,,,,
2月3日,地区级,新疆,兵团第八师,,,,,,,,,
2月3日,地区级,新疆,兵团第七师,,,,,,,,,
2月3日,地区级,新疆,吐鲁番,,,,,,,,,
2月3日,地区级,新疆,乌鲁木齐,2.0,,,,,,,,
2月3日,地区级,新疆,伊犁州,1.0,,,,,,,,
2月3日,省级,新疆,,5.0,,,,,,,,
2月3日,地区级,云南,保山,,,,,,,,,
2月3日,地区级,云南,楚雄州,1.0,,,,,,,,
2月3日,地区级,云南,大理,,,,,,,,,
2月3日,地区级,云南,德宏州,1.0,,,,,,,,
2月3日,地区级,云南,红河,,,,,,,,,
2月3日,地区级,云南,昆明,2.0,,,,,,,,
2月3日,地区级,云南,丽江,,,,,,,,,
2月3日,地区级,云南,临沧,,,,,,,,,
2月3日,地区级,云南,普洱,,,,,,,,,
2月3日,地区级,云南,曲靖,2.0,,,,,,,,
2月3日,地区级,云南,文山州,1.0,,,,,,,,
2月3日,地区级,云南,西双版纳州,,1.0,,,,,,,
2月3日,地区级,云南,玉溪,,1.0,,,,,,,
2月3日,地区级,云南,昭通,1.0,,,,,,,,
2月3日,省级,云南,,8.0,2.0,,,,,,5.0,0.0
2月3日,地区级,浙江,杭州,14.0,4.0,,,,,,,
2月3日,地区级,浙江,湖州,,1.0,,,,,,,
2月3日,地区级,浙江,嘉兴,4.0,,,,,,,,
2月3日,地区级,浙江,金华,4.0,,,,,,,,
2月3日,地区级,浙江,丽水,,,,,,,,,
2月3日,地区级,浙江,宁波,27.0,,,,,,,,
2月3日,地区级,浙江,衢州,1.0,,,,,,,,
2月3日,地区级,浙江,绍兴,,1.0,,,,,,,
2月3日,地区级,浙江,台州,6.0,4.0,,,,,,,
2月3日,地区级,浙江,温州,49.0,2.0,,,,,,,
2月3日,地区级,浙江,舟山,,,,,,,,,
2月3日,省级,浙江,,105.0,12.0,,,,,,48.0,
2月3日,地区级,重庆,巴南区,1.0,,,,,,,,
2月3日,地区级,重庆,璧山区,,,,,,,,,
2月3日,地区级,重庆,城口县,1.0,,,,,,,,
2月3日,地区级,重庆,大渡口区,1.0,,,,,,,,
2月3日,地区级,重庆,大足区,2.0,,,,,,,,
2月3日,地区级,重庆,垫江县,1.0,1.0,,,,,,,
2月3日,地区级,重庆,丰都县,1.0,,,,,,,,
2月3日,地区级,重庆,奉节县,,,,,,,,,
2月3日,地区级,重庆,涪陵区,,,,,,,,,
2月3日,地区级,重庆,高新区,,,,,,,,,
2月3日,地区级,重庆,合川区,,,,,,,,,
2月3日,地区级,重庆,江北区,,,,,,,,,
2月3日,地区级,重庆,江津区,,,,,,,,,
2月3日,地区级,重庆,九龙坡区,2.0,,,,,,,,
2月3日,地区级,重庆,开州区,1.0,,,,,,,,
2月3日,地区级,重庆,梁平区,,,,,,,,,
2月3日,地区级,重庆,两江新区,1.0,,,,,,,,
2月3日,地区级,重庆,南岸区,1.0,,,,,,,,
2月3日,地区级,重庆,彭水县,2.0,,,,,,,,
2月3日,地区级,重庆,綦江区,5.0,,,,,,,,
2月3日,地区级,重庆,黔江区,,,,,,,,,
2月3日,地区级,重庆,荣昌区,3.0,,,,,,,,
2月3日,地区级,重庆,沙坪坝区,,,,,,,,,
2月3日,地区级,重庆,石柱县,2.0,,,,,,,,
2月3日,地区级,重庆,铜梁区,,,,,,,,,
2月3日,地区级,重庆,潼南区,1.0,,,,,,,,
2月3日,地区级,重庆,万州区,7.0,,,,,,,,
2月3日,地区级,重庆,巫山县,,1.0,,,,,,,
2月3日,地区级,重庆,巫溪县,,,,,,,,,
2月3日,地区级,重庆,武隆区,,,,,,,,,
2月3日,地区级,重庆,秀山县,,,,,,,,,
2月3日,地区级,重庆,永川区,,,,,,,,,
2月3日,地区级,重庆,渝北区,,,,,,,,,
2月3日,地区级,重庆,渝中区,4.0,,,,,,,,
2月3日,地区级,重庆,云阳县,,,,,,,,,
2月3日,地区级,重庆,长寿区,1.0,,,,,,,,
2月3日,地区级,重庆,忠县,,,,,,,,,
2月3日,省级,重庆,,37.0,2.0,,,,,,9.0,2.0
2月3日,国家级,,,3235.0,157.0,64.0,-2.0,,,,,
2月3日,地区级,北京,昌平,1.0,,,,,,,,
2月3日,地区级,北京,朝阳,5.0,,,,,,,,
2月3日,地区级,北京,大兴,1.0,,,,,,,,
2月3日,地区级,北京,地区待确认,,11.0,,,,,,,
2月3日,地区级,北京,东城,,,,,,,,,
2月3日,地区级,北京,房山,1.0,,,,,,,,
2月3日,地区级,北京,丰台,1.0,,,,,,,,
2月3日,地区级,北京,海淀,3.0,,,,,,,,
2月3日,地区级,北京,怀柔,,,,,,,,,
2月3日,地区级,北京,门头沟,,,,,,,,,
2月3日,地区级,北京,石景山,1.0,,,,,,,,
2月3日,地区级,北京,顺义,,,,,,,,,
2月3日,地区级,北京,通州,,,,,,,,,
2月3日,地区级,北京,外地来京,1.0,,,,,,,,
2月3日,地区级,北京,西城,2.0,,,,,,,,
2月3日,地区级,北京,延庆,,,,,,,,,
2月3日,省级,北京,,16.0,11.0,,,,,,23.0,1.0
2月3日,地区级,河南,安阳,4.0,,,,,,,,
2月3日,地区级,河南,地区待确认,,4.0,,,,,,,
2月3日,地区级,河南,鹤壁,2.0,,,,,,,,
2月3日,地区级,河南,济源示范区,,,,,,,,,
2月3日,地区级,河南,焦作,4.0,1.0,,,,,,,
2月3日,地区级,河南,开封,1.0,,,,,,,,
2月3日,地区级,河南,洛阳,5.0,1.0,,,,,,,
2月3日,地区级,河南,漯河,3.0,,,,,,,,
2月3日,地区级,河南,南阳,15.0,,,,,,,,
2月3日,地区级,河南,平顶山,9.0,,,,,,,,
2月3日,地区级,河南,濮阳,1.0,,,,,,,,
2月3日,地区级,河南,三门峡,,,,,,,,,
2月3日,地区级,河南,商丘,10.0,,,,,,,,
2月3日,地区级,河南,新乡,6.0,,,,,,,,
2月3日,地区级,河南,信阳,13.0,,,,,,,,
2月3日,地区级,河南,许昌,4.0,,,,,,,,
2月3日,地区级,河南,郑州,13.0,,,,,,,,
2月3日,地区级,河南,周口,5.0,,,,,,,,
2月3日,地区级,河南,驻马店,14.0,,,,,,,,
2月3日,省级,河南,,109.0,6.0,,,,,,20.0,2.0
2月3日,地区级,广东,潮州,,,,,,,,,
2月3日,地区级,广东,地区待确认,,1.0,,,,,,,
2月3日,地区级,广东,东莞,6.0,,,,,,,,
2月3日,地区级,广东,佛山,3.0,,,,,,,,
2月3日,地区级,广东,广州,27.0,,,,,,,,
2月3日,地区级,广东,河源,,,,,,,,,
2月3日,地区级,广东,惠州,1.0,,,,,,,,
2月3日,地区级,广东,江门,2.0,,,,,,,,
2月3日,地区级,广东,揭阳,,,,,,,,,
2月3日,地区级,广东,茂名,1.0,,,,,,,,
2月3日,地区级,广东,梅州,2.0,,,,,,,,
2月3日,地区级,广东,清远,2.0,,,,,,,,
2月3日,地区级,广东,汕头,1.0,,,,,,,,
2月3日,地区级,广东,汕尾,,,,,,,,,
2月3日,地区级,广东,韶关,1.0,,,,,,,,
2月3日,地区级,广东,深圳,43.0,5.0,,,,,,,
2月3日,地区级,广东,阳江,2.0,,,,,,,,
2月3日,地区级,广东,湛江,1.0,,,,,,,,
2月3日,地区级,广东,肇庆,3.0,,,,,,,,
2月3日,地区级,广东,中山,6.0,,,,,,,,
2月3日,地区级,广东,珠海,13.0,,,,,,,,
2月3日,省级,广东,,114.0,6.0,,,,,,20.0,
2月4日,地区级,安徽,安庆,1.0,3.0,,,,,,,
2月4日,地区级,安徽,蚌埠,5.0,,,,,,,,
2月4日,地区级,安徽,亳州,10.0,,,,,,,,
2月4日,地区级,安徽,池州,1.0,,,,,,,,
2月4日,地区级,安徽,滁州,,,,,,,,,
2月4日,地区级,安徽,阜阳,5.0,3.0,,,,,,,
2月4日,地区级,安徽,合肥,12.0,,,,,,,,
2月4日,地区级,安徽,淮北,3.0,,,,,,,,
2月4日,地区级,安徽,淮南,4.0,,,,,,,,
2月4日,地区级,安徽,黄山,,,,,,,,,
2月4日,地区级,安徽,六安,4.0,,,,,,,,
2月4日,地区级,安徽,马鞍山,2.0,,,,,,,,
2月4日,地区级,安徽,铜陵,,,,,,,,,
2月4日,地区级,安徽,芜湖,2.0,,,,,,,,
2月4日,地区级,安徽,宿州,1.0,,,,,,,,
2月4日,地区级,安徽,宣城,,,,,,,,,
2月4日,省级,安徽,,50.0,6.0,,,,,,20.0,
2月4日,地区级,澳门,澳门,,,,,,,,,
2月4日,省级,澳门,,,,,,,,,,
2月4日,地区级,福建,福州,2.0,,,,,,,,
2月4日,地区级,福建,龙岩,,2.0,,,,,,,
2月4日,地区级,福建,南平,1.0,,,,,,,,
2月4日,地区级,福建,宁德,2.0,1.0,,,,,,,
2月4日,地区级,福建,莆田,1.0,,,,,,,,
2月4日,地区级,福建,泉州,2.0,3.0,,,,,,,
2月4日,地区级,福建,三明,,,,,,,,,
2月4日,地区级,福建,厦门,1.0,,,,,,,,
2月4日,地区级,福建,漳州,2.0,,,,,,,,
2月4日,省级,福建,,11.0,6.0,,,,,,7.0,0.0
2月4日,地区级,甘肃,白银,,,,,,,,,
2月4日,地区级,甘肃,定西,,,,,,,,,
2月4日,地区级,甘肃,甘南州,,,,,,,,,
2月4日,地区级,甘肃,金昌,,,,,,,,,
2月4日,地区级,甘肃,兰州,2.0,1.0,,,,,,,
2月4日,地区级,甘肃,临夏,,,,,,,,,
2月4日,地区级,甘肃,陇南,,,,,,,,,
2月4日,地区级,甘肃,平凉,,,,,,,,,
2月4日,地区级,甘肃,庆阳,,,,,,,,,
2月4日,地区级,甘肃,天水,,,,,,,,,
2月4日,地区级,甘肃,张掖,,,,,,,,,
2月4日,省级,甘肃,,2.0,1.0,,,,,,4.0,0.0
2月4日,地区级,广西,北海,2.0,2.0,,,,,,,
2月4日,地区级,广西,防城港,2.0,,,,,,,,
2月4日,地区级,广西,桂林,2.0,,,,,,,,
2月4日,地区级,广西,河池,1.0,,,,,,,,
2月4日,地区级,广西,柳州,2.0,1.0,,,,,,,
2月4日,地区级,广西,南宁,1.0,,,,,,,,
2月4日,地区级,广西,钦州,1.0,,,,,,,,
2月4日,省级,广西,,11.0,3.0,,,,,,10.0,0.0
2月4日,地区级,贵州,安顺,1.0,,,,,,,,
2月4日,地区级,贵州,毕节,3.0,,,,,,,,
2月4日,地区级,贵州,贵阳,2.0,,,,,,,,
2月4日,地区级,贵州,六盘水,,,,,,,,,
2月4日,地区级,贵州,黔东南州,1.0,,,,,,,,
2月4日,地区级,贵州,黔南州,,3.0,,,,,,,
2月4日,地区级,贵州,黔西南州,1.0,,,,,,,,
2月4日,地区级,贵州,铜仁,,,,,,,,,
2月4日,地区级,贵州,遵义,,,,,,,,,
2月4日,省级,贵州,,8.0,3.0,,,,,,5.0,0.0
2月4日,地区级,海南,保亭,2.0,,,,,,,,
2月4日,地区级,海南,澄迈县,1.0,,,,,,,,
2月4日,地区级,海南,东方,1.0,,,,,,,,
2月4日,地区级,海南,海口,2.0,,,,,,,,
2月4日,地区级,海南,临高县,1.0,,,,,,,,
2月4日,地区级,海南,陵水县,,,,-1.0,,,,,
2月4日,地区级,海南,三亚,4.0,,,,,,,,
2月4日,省级,海南,,11.0,,,-1.0,,,,4.0,1.0
